x,y,z,dim,sdir_x,sdir_y,sdir_z,fruit_id,tree,vis_front,vis_left,vis_right,vis_any,n_views,lean_deg,sax_x,sax_y,sax_z
0.8192689391688324,4.152549184259523,-0.0349695760522567,0.082,3.227714902985383e-07,0.9876882831334308,0.1564348278384056,12,0,True,False,False,True,1,0.0061497980720329,-2.2109455485649723e-10,-0.0001073342250597,0.999999994239682
0.7894136368429292,4.058365743382391,-0.0415352953416293,0.079,1.5843326501995928e-07,0.4848094835577121,0.8746197829071095,13,0,False,False,False,False,0,0.0,0.0,0.0,1.0
0.7016771590513068,4.169356339715576,-0.059705456247991,0.051,0.0713937059294059,0.8160350692521724,-0.5735762412306387,14,0,False,True,True,True,2,0.0,-3.104630477391575e-13,1.623556326588231e-12,1.0
-0.9352948165690708,3.052603628261986,0.0789409562575754,0.0804,0.9920989634534584,0.1042770576678281,0.0697563040786568,15,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.9045096921520448,2.9863744853041694,0.0296414077750406,0.0765,3.267948965381384e-07,0.9999999999999466,0.0,16,0,False,True,False,True,1,0.0,2.2998583299532912e-11,0.0,1.0
0.168641103577563,3.448715221388222,-0.1070465532361646,0.0828,-0.4266113110362634,0.8372723061786035,-0.3420202839047466,17,0,True,True,False,True,2,2.2216313028575523,-0.035663505203197,0.0151935743517543,0.9992483523604326
0.1220658665884595,3.358606740427423,-0.0938341694854137,0.0671,-0.3386914781061581,0.9305477012963882,0.1391727641109203,18,0,True,False,False,True,1,0.0001762148267695,-3.0568570321564045e-06,3.381614326536122e-07,0.9999999999952706
0.2253071710042627,3.374457171817093,-0.1102410694536263,0.0729,-0.4175822069253171,0.3262506653582439,-0.8480481140906363,19,0,True,True,False,True,2,0.0037110147353149,6.36360782789194e-05,1.206350506779688e-05,0.9999999979024607
-0.4358065965508611,3.5076804110141167,-0.137500990483083,0.0537,-0.258819320783492,0.9659257524205324,0.0,20,0,True,False,True,True,2,0.0,-2.852084862479469e-11,0.0,1.0
-0.7700978030378607,3.608991692797809,0.1083647921021593,0.076,0.2419221202383464,0.9702956702672558,0.0,21,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.8347739431819229,3.602801258964646,0.1610062971626759,0.0876,-0.6724513234996324,0.5845526162641065,0.4539905905879337,22,0,True,False,False,True,1,0.6225203773899681,-0.0098012831916306,-0.0046881856769989,0.9999409761395196
-0.1246792463529028,2.7248068204519784,-0.160465257335561,0.0655,0.138834406587877,0.9878557458588562,-0.0697569560763312,23,0,True,True,False,True,2,2.9882077618806127e-05,4.82533775155211e-07,-1.9836379805598898e-07,0.999999999999864
-0.233651524822031,2.687050437319704,-0.1487940843094334,0.0576,0.6141619281134603,0.7860910787543915,-0.0697563040786568,24,0,False,False,False,False,0,0.0,0.0,0.0,1.0
0.7053547579183185,2.2963611454687087,-0.133037768743501,0.0842,-0.3213936308772314,0.8830222304275621,-0.3420202839047466,25,0,True,False,False,True,1,0.1943133820487464,0.0028225032391821,0.0018801812702006,0.999994249180392
0.18281282280937,3.250600629862024,-0.1045465922952274,0.055,-0.179302215324527,0.9224276887525836,0.3420202839047466,26,0,True,True,True,True,3,0.0,-8.9008097855837e-11,7.03880330022059e-11,1.0
0.1500604689925112,3.212016728028712,-0.0427256115504011,0.085,-0.3303659630437408,0.9076735240458684,0.2588186705172874,27,0,False,False,False,False,0,0.0,0.0,0.0,1.0
0.020476357997256,2.716571173770011,-0.1251057380999136,0.0871,-0.3247913132716452,0.8461114864114017,0.4226179780676262,28,0,True,True,True,True,3,0.0834174499732548,-0.0013986757804851,-0.0004041980119623,0.9999989401644525
0.0699660764413657,2.790754555172166,-0.147352894425519,0.0506,-0.7771458070771007,0.6293205816930524,0.0,29,0,True,True,True,True,3,0.0,3.16215602311828e-12,2.4261977901175e-19,1.0
-0.6332588364599225,2.5155622806610887,0.0816410212526751,0.0833,0.1586358666839625,0.8996665939110174,0.4067366243676324,30,0,False,False,False,False,0,0.0,0.0,0.0,1.0
0.5291489292947539,4.290350582698451,-0.0770443694128331,0.0787,-0.1563392071276568,0.9870866469050636,0.0348999114098288,31,0,False,True,False,True,1,0.0168027524267796,-0.000287918655773,5.573364683418931e-05,0.9999999569983032
0.55116752782062,4.201940327663629,-0.1272012403679762,0.0512,-0.3318605296911154,0.9117798144253172,-0.2419218031506601,32,0,True,False,False,True,1,0.0,1.2922605884199209e-12,6.614470767884707e-14,1.0
-0.8581587607082866,3.2826380573177514,0.0413507683217599,0.0537,0.3725543495316379,0.9221046611412486,0.1045287068065104,33,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.6150157603272856,2.3325398452150186,-0.0740192883447184,0.0747,-0.4330125689968942,0.7499999471687387,-0.5000001943375614,34,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.5693756502874423,2.272687589672877,-0.0601436816748148,0.0743,-0.0520490501022813,0.9931589227494304,0.1045287068065104,35,0,True,False,True,True,2,0.002261092125686,1.7657304792510902e-05,-3.529288450094337e-05,0.999999999221316
-0.6640027955848427,2.31554824092378,-0.0073054957302639,0.0832,-0.3715724424715645,0.6435825012391995,0.6691303939400839,36,0,True,False,False,True,1,0.1772092075130699,0.0024714017167173,-0.0018595900975027,0.9999952170376736
0.4576608644994773,3.415465677032383,-0.0581643113627579,0.072,0.5389855835453372,0.1961748004237451,0.8191519934719051,37,0,False,False,True,True,1,0.002728715737156,-1.2303100227552978e-05,4.6008492325825646e-05,0.9999999988659262
0.5042184426909841,3.368408841814285,-0.0995542553625177,0.0733,3.156596632659684e-07,0.9659259266587495,-0.2588186705172875,38,0,False,False,False,False,0,0.0,0.0,0.0,1.0
0.0390525631000441,2.833471767630836,-0.0293380111802873,0.0773,0.1677316589437518,0.9512512740488924,0.2588186705172875,39,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.0058704536690298,2.9735066658956546,-0.0294094530277152,0.0866,-0.2215334151283015,0.9595672101480124,0.1736482513311082,40,0,True,False,True,True,2,0.7223801581047518,0.0109045632176801,-0.0063278376087829,0.9999205213276846
0.057394046722202,1.816322816066404,0.100901218294158,0.0526,-0.3401463468441587,0.9345449225060996,0.1045287068065104,41,0,True,True,False,True,2,0.0,-5.573054850601309e-12,-9.230911285051705e-13,1.0
0.0711218480929395,1.7662156587344633,0.1335152254791263,0.0655,0.4017292930755855,0.0636278205108872,-0.9135453330525116,42,0,False,False,True,True,1,6.604478604082532e-05,1.1140758275735961e-07,1.1472071714174196e-06,0.9999999999993356
0.055957246855195,1.6776918232111888,-0.1608942779142994,0.0808,-0.111618687780311,0.6330219675365688,-0.766044683523313,43,0,True,False,True,True,2,0.0221297112343354,-4.7120094705629775e-05,-0.0003833512578913,0.999999925410752
-0.0436743277278484,1.8122566533496216,-0.0925644607963108,0.0803,-0.0174102731594095,0.9974121216577432,-0.0697563040786568,44,0,False,True,False,True,1,0.0097498959980569,-4.1219218058360295e-05,-0.0001651001259538,0.9999999855214622
-0.0237710200774244,3.1196297517978206,-0.1228004410397248,0.0471,1.0,0.0,0.0,45,0,True,True,True,True,3,8.498372127618111e-05,1.483191320550791e-06,0.0,0.9999999999989
-0.096172325487006,3.1113725769435794,-0.1285314014598862,0.0491,-0.0126611761288182,0.2415905769678361,0.9702956702672558,46,0,False,False,False,False,0,0.0,0.0,0.0,1.0
0.413758264296839,3.5712395183864407,-0.1036064372346219,0.0779,3.2634703339593845e-07,0.9986295283464898,0.0523360785153135,47,0,True,True,True,True,3,0.0033222658379291,3.6160610732283837e-10,5.798447638737915e-05,0.9999999983189002
-0.1399344215154194,2.901901757694074,-0.0973118009526715,0.0506,0.4924034872412682,0.8528687416960986,0.1736482513311082,48,0,True,False,False,True,1,0.0,-1.7465347649100886e-12,1.6939906595352692e-13,1.0
-0.2080831509432535,2.890481663957387,-0.1114703240872279,0.0501,-0.0347084003434703,0.9939160308592252,-0.1045287068065104,49,0,True,False,False,True,1,0.0,8.182153245001508e-14,2.342034986231765e-13,1.0
0.8522187280235812,2.9450689205707845,0.085478038373328,0.078,-0.6675009329396792,0.74133431228154,-0.0697563040786568,50,0,True,True,False,True,2,0.0585821668240121,-0.0010211061889761,5.243332211240219e-05,0.9999994772963122
0.941767531478682,2.994988333881852,0.1267922258087531,0.0526,-0.4095760178184581,0.7094066401745239,-0.5735762412306387,51,0,False,False,True,True,1,0.0,-4.53538068607332e-12,3.2545287796070733e-12,1.0
0.8990794116025748,1.6829445171756916,-0.0699607480973796,0.079,-0.0868243013530294,0.9924038983851532,0.0871552819082639,52,0,False,False,True,True,1,0.0143638254427582,-0.000179960577732,0.0001745356613403,0.999999968575746
0.9611333587211884,1.6686280561977724,-0.0153674985203431,0.087,-0.081899801010855,0.9361167384424331,0.3420202839047466,53,0,False,False,True,True,1,0.0202837595282664,-0.0001052774463887,0.0003380024752102,0.999999937335491
0.888731659983576,2.1744508495759605,0.0421408806856011,0.0909,-0.017452787064462,0.9998476885124468,0.0,54,0,True,False,True,True,2,0.0231727382153615,-0.0004044405676463,0.0,0.9999999182139104
0.9622029658624316,2.2046538882297817,0.0848584728858403,0.0566,0.0871556074596158,0.9961947099279064,0.0,55,0,False,False,True,True,1,0.0,1.8529183868497322e-10,0.0,1.0
-0.1979253069376366,1.7777858652462395,0.0593987381891308,0.0772,0.629320327725735,0.7771460127358137,0.0,56,0,True,False,False,True,1,0.0293816808195324,0.0005128070475162,0.0,0.9999998685144572
-0.6646929123849451,4.300605330789607,-0.1635019991651975,0.0566,-0.1227876485523125,0.6963643850459629,0.7071066656470945,57,0,False,True,False,True,1,0.0,-2.9531283285373277e-10,1.1315201697095872e-09,1.0
-0.6855802993676203,4.22907757778447,-0.1244384404497291,0.0515,-0.4287158169403233,0.6860836677686283,0.587785631949555,58,0,False,True,False,True,1,0.0,1.7165450234938781e-12,-1.725592854430405e-13,1.0
-0.9492860973267336,2.7377140823061445,0.1252344026461219,0.0909,0.0174524407070166,0.9998476945582104,0.0,59,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.8967262957348813,2.875695302594931,0.1030397649385255,0.082,0.6840685157355937,0.6159377040891486,-0.3907313789046001,60,0,False,True,False,True,1,0.1183054064787604,-0.0019520062840726,-0.000673158493487,0.9999978682622828
0.1859972186142383,2.695461268865451,0.1235750235258507,0.0584,0.0343690403087977,0.984207830632281,0.1736482513311082,61,0,True,True,False,True,2,0.0,3.070954976183506e-10,1.4842160306171927e-09,1.0
0.9573571228635042,1.272021331194357,-0.1304917558780984,0.0695,-0.302264073664468,0.6788968593809735,0.6691303939400838,62,0,True,True,False,True,2,0.000842154984816,-2.3351785555583e-06,1.4511694836686208e-05,0.9999999998919789
1.0110920749845582,1.2627761047659585,-0.0381929178896812,0.0768,0.0165016043659145,0.9453744240562272,-0.3255685724908161,63,0,True,True,True,True,3,0.0056615200867675,5.034892162528696e-06,-9.86838085567867e-05,0.999999995118078
0.2398112714157261,2.329782285313525,0.1459823879384168,0.0514,-0.6869983556559034,0.4810418526574586,0.5446393259010635,64,0,False,False,True,True,1,0.0,3.2810944947950265e-12,1.7217213924760524e-12,1.0
0.0583453237725493,2.381242672044772,0.1340383719509486,0.0773,0.203365254533337,0.9567732766262116,-0.2079121698759689,65,0,True,True,False,True,2,0.008442518724231,0.0001314868184016,-6.65068787589672e-05,0.9999999891440258
0.1744327545785982,2.332647644805338,0.0784750964944424,0.0518,5.67474675002236e-08,0.1736485731612332,0.9848076832758084,66,0,True,False,False,True,1,0.0,-6.402774154250473e-19,-8.276031116206981e-12,1.0
-0.8016088013521945,3.70518306650972,0.1006495482042502,0.0576,0.5713939002669405,-0.0499902223313476,0.8191519934719051,67,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.2349430348403677,2.608315153134192,-0.0073474841225884,0.0756,-0.1834177914791615,0.9436004410988594,0.2756376631139962,68,0,True,True,True,True,3,0.0053635401192128,4.247647888795684e-05,-8.341971938660683e-05,0.9999999956184497
-0.1660518295594635,2.4454428006022675,-0.0378456232832714,0.0526,0.6330219310601175,0.7544067335373991,0.1736482513311082,69,0,True,False,False,True,1,0.0,8.985996559242454e-12,-1.704936518567867e-12,1.0
-0.1380031832859038,2.7469929809263207,-0.0071144399774803,0.0522,-0.0996007916486621,-0.5648628323877761,-0.8191517947790988,70,0,False,False,True,True,1,1.9596357357134977,-0.0041970668547235,-0.0339368814434587,0.999415165338064
-0.6308727412670273,1.4326817504778044,0.1434333543888244,0.059,-0.0338625858073834,0.9697047638700904,0.2419214670302943,71,0,False,False,True,True,1,0.0,-4.919558195308394e-10,3.353773925971041e-09,1.0
-0.5125202264439783,1.3257756471802589,0.1478034248035243,0.0858,3.2435901883226097e-07,0.9925461574470752,0.1218692961206426,72,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.4743188527556267,1.7676906089352875,0.0067158063685018,0.0823,-0.1710137043955425,0.9698456566477792,-0.1736482513311082,73,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.4180534087073183,1.728545865630275,-0.0323436067711669,0.0553,-0.3010972730611288,-0.0695138453385356,0.951056390263691,74,0,False,True,True,True,2,0.0,-1.4322165967886115e-11,-2.4795576136730026e-10,1.0
0.2795351094148245,2.9414497367615584,0.1695557275745287,0.0804,-0.3971315471132658,-0.1445441295191244,0.9063076348067376,75,0,True,True,True,True,3,0.0487900856097923,-0.0004883674659145,0.0006975890047554,0.9999996374333336
0.3274958980754548,2.8919523878659965,0.1311974473652511,0.0674,0.4210101011581334,0.9028590430174078,0.0871552819082639,76,0,False,True,True,True,2,0.0002471213861099,4.311735073014517e-06,-1.0801078580357939e-07,0.9999999999906988
-0.1539458545933819,3.040376970359803,0.1391142138662903,0.0625,0.1503840562050352,0.8528683610626682,0.5000001943375613,77,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.1191603234309684,3.1854824426840085,0.1448830226721086,0.0471,0.2548869408520111,0.9512512455669908,-0.1736482513311082,78,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.1913321105885915,3.1489439752214734,0.1428895017833134,0.0507,0.0340047718416203,0.9737764693074586,0.2249512465293305,79,0,True,False,True,True,2,0.0,-1.2116721556494611e-13,-7.404738259994252e-13,1.0
0.7149163787630353,1.5881993335044968,0.1642923365180797,0.0561,-0.2011400898993526,0.1628801149340761,0.9659258420781288,80,0,False,True,True,True,2,0.0,-2.732926586216778e-10,5.891075010477973e-10,1.0
0.6631144473354291,1.6066225496990194,0.0942026686979354,0.0465,-0.0841861942322599,0.9622502691568092,-0.2588186705172874,81,0,False,False,True,True,1,0.0,-3.454854693645667e-15,-5.894538813803034e-15,1.0
0.7964032824854989,1.5675998028827534,0.1341766382690536,0.0814,-0.0325815710627084,0.9330117628396316,-0.3583678161190937,82,0,False,True,True,True,2,0.0126863815069151,-1.991416356132373e-05,-0.0002205217798857,0.9999999754867852
0.4807373511694222,1.674548351433816,0.1219904511444852,0.0853,-0.1330219980567374,0.754406350854584,0.6427878388887455,83,0,True,True,False,True,2,0.2671065874803062,0.0009591480504837,-0.0045621366047831,0.9999891334132668
0.4288203328294087,1.5370494468891396,0.0914338563575428,0.0553,0.0348142262376394,0.9969563820412408,0.0697563040786568,84,0,True,True,True,True,3,0.0,2.3270497591925955e-11,4.5579979279292913e-11,1.0
0.0235380568227448,3.909863508044205,-0.0062250781402139,0.08,-0.0871559525516261,0.9961946797362544,0.0,85,0,True,True,False,True,2,0.0122156804555211,-0.000213203843103,0.0,0.9999999772720604
-0.0494419741969097,3.962384496418516,0.0066415510261052,0.0925,0.0754789603633566,0.8627298141393213,0.5000001943375614,86,0,True,False,False,True,1,0.4427723855021664,-0.0011927350387533,-0.0076351583492226,0.9999701404242576
0.5383929393632262,3.313058744007068,0.0356789961846896,0.056,-0.4226185881986469,0.9063076348067376,0.0,87,0,False,False,False,False,0,0.0,0.0,0.0,1.0
0.4445638243729626,3.2360970681783283,0.0477936258179407,0.0883,0.4095757720727325,0.7094067820557944,0.5735762412306387,88,0,False,False,True,True,1,0.2357410521460941,0.0033408657064871,0.0024015165352928,0.9999915356315082
0.5124249208669779,3.298363115792574,0.1045191952183423,0.0878,0.0841858608989401,0.9622502983197084,0.2588186705172874,89,0,True,True,True,True,3,1.8684047802746595,-0.0284684206592613,-0.0158925197662988,0.999468347092916
0.5910169736998558,3.394670960428981,-0.1347895328620932,0.0863,-0.1361350491004579,0.968627780947812,0.2079121698759689,90,0,True,False,True,True,2,0.0784385153654619,0.0007145150166647,-0.0011677570244419,0.9999990629054724
0.6786415351093188,3.35093009134916,-0.1178192132617377,0.0756,-0.2419214860629481,0.970295828384877,0.0,91,0,True,True,True,True,3,0.0033347900261073,5.820306661675935e-05,0.0,0.9999999983062016
-0.4548056124540155,2.298304508162941,0.0903412797495187,0.0497,0.2702724765965748,0.8318129778889679,-0.4848091977364306,92,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.3901486658634937,2.265678778706306,0.0435857832575329,0.0535,0.0871556074596158,0.9961947099279064,0.0,93,0,False,True,False,True,1,0.0,7.271130769883595e-12,0.0,1.0
0.5732603866614111,2.609049801795123,-0.0214242803147512,0.0766,0.4694716830755624,0.8829475288997636,0.0,94,0,True,False,True,True,2,0.002644889888952,4.433596225143735e-05,-1.285519748410011e-05,0.9999999989345332
0.6271976028566115,2.530220996908778,-0.0414414482120815,0.0579,-0.0693778141442964,0.9920990214479188,-0.1045287068065104,95,0,True,True,False,True,2,0.0,-4.1677305844409755e-10,-5.295023986296702e-10,1.0
-0.5249962114191333,3.538423074917775,0.0956008184046075,0.0549,0.6409363419924233,0.6189451907648935,0.4539905905879338,96,0,True,True,True,True,3,0.0,2.6663538323372955e-10,-9.855331401226251e-11,1.0
-0.4732690532815159,3.5867843809087505,0.1197636742387208,0.0567,-0.3664207180593991,0.9069224812487012,-0.2079121698759689,97,0,True,True,False,True,2,26.59379698483073,-0.0734486370120481,0.4415957607065526,0.8942027073583895
-0.1457805408330381,3.714961883321733,-0.1023075014060908,0.0484,-0.2603986338719241,0.3718874456105552,0.8910063295369411,98,0,True,False,True,True,2,0.0,1.1829673624946311e-14,3.0203422021139517e-15,1.0
-0.0976487623535211,3.7039146305323016,-0.155996384255056,0.0787,-0.0858318566619382,0.9810602311742196,0.1736482513311082,99,0,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.5935417112074433,2.9778882552248445,-0.1290792560230498,0.082,0.0871556074596158,0.9961947099279064,0.0,100,0,False,False,True,True,1,0.0031210749850139,-5.447303407313337e-05,0.0,0.9999999985163442
-0.5759830138987158,3.068304627440332,-0.1403603090500836,0.0583,0.4226182742444065,0.9063077812060756,0.0,101,0,True,False,True,True,2,0.0283289826312974,-0.0004574117154545,0.0001877218779613,0.999999877767502
-0.6382812798252921,3.051915470997387,-0.1067657851085338,0.0518,-0.4045081712639899,0.9085410771308148,0.1045287068065104,102,0,True,True,False,True,2,0.0,5.097998480338062e-13,-2.023383896907328e-13,1.0
-0.3669968976227771,3.500853531272871,-0.1161349164553816,0.0775,0.2966313803144949,0.4567725960773177,-0.8386707456955352,103,0,False,True,True,True,2,0.0383014715191055,0.0003508628180486,-0.0005690077326727,0.9999997765627164
-0.894724963620168,3.282839631066885,0.1071777764950508,0.0571,-0.1182489452750418,0.9630633562241238,-0.2419218031506601,104,0,True,True,False,True,2,0.0,-3.8311537384871264e-10,-4.777389163072115e-10,1.0
-0.8128607821408185,2.521096938783216,0.1704326276585852,0.0544,-0.4694719889375703,0.8829473662699278,0.0,105,0,False,True,True,True,2,0.0,-1.2463286453163408e-10,0.0,1.0
-0.938471250753173,2.579030074107437,0.1537300655405217,0.0485,0.634602304338196,0.6571493237664293,0.4067366243676324,106,0,False,True,False,True,1,0.0,-1.0348460443971461e-13,-1.821027626669735e-15,1.0
0.3137858789788337,1.6161647393636245,0.1452859230092896,0.0701,3.267948965381384e-07,0.9999999999999466,0.0,107,0,False,False,True,True,1,0.0,3.347348883872369e-13,1.9945605617796947e-18,1.0
0.435990200549583,2.865444942925383,-0.067998692184476,0.0848,0.627506818715509,0.439384781987585,-0.6427878388887455,108,0,True,True,True,True,3,0.2294801194729019,-0.0039853171846164,-0.0003983180302337,0.9999919792626762
0.4561784180652472,2.9319724129194857,-0.0566152192795636,0.0497,-0.0161819452302274,0.927042796907958,-0.3746061896840956,109,0,False,False,False,False,0,0.0,0.0,0.0,1.0
0.3236535050669478,2.8431993121403765,-0.0648577555809331,0.0538,-0.2556328105864215,0.954033548042654,0.1564348278384056,110,0,True,True,True,True,3,0.0,-3.194022872855977e-11,5.37493193044875e-13,1.0
0.7020936078416364,2.6056770731470493,-0.0613978501844949,0.0832,0.2988362964006522,0.6408564826472382,0.7071066656470945,111,0,True,False,False,True,1,0.2162729931715087,-0.0020713954772703,-0.0031555396697537,0.9999928759197084
0.6852546317261422,2.7114161081407646,-0.0934007814414716,0.0828,0.0855543170929402,0.9778918486567032,-0.1908087816572821,112,0,True,True,False,True,2,0.0406909086908047,-0.000307109730598,0.000640354461749,0.9999997478148566
0.5792088590654985,2.7461156836631506,-0.0826532994456611,0.0832,-0.4938440539833736,0.8553631947801094,-0.1564348278384056,113,0,True,False,False,True,1,0.1708540935617563,0.0029736836171491,-0.0002220437689335,0.999995553941271
0.0310699501150855,3.488040145252898,-0.0825939335522128,0.0625,0.4271354591520721,0.8757580922948123,0.2249512465293304,114,0,False,False,False,False,0,0.0,0.0,0.0,1.0
0.1056682570600603,3.4993601495191085,-0.1127018613950737,0.0773,0.1391730877254794,0.99026807060157,0.0,115,0,True,True,False,True,2,10.033919950814315,0.1451125892783796,-0.0964304740859666,0.9847047781444346
0.967868341240668,2.200606988966732,-0.1426307271763348,0.0522,0.4095757720727325,0.7094067820557944,0.5735762412306387,116,0,True,False,False,True,1,23.87049435387276,-0.2382257800437977,0.3271190435053633,0.9144624700328932
1.030364685461973,2.127095392847933,-0.1202806986401355,0.0771,0.1045280372892885,0.9945219401403116,0.0,117,0,True,True,True,True,3,0.002700696711804,4.713604944682399e-05,0.0,0.9999999988890964
0.9050301583376896,2.2411846860732094,-0.0884693386503063,0.0762,0.994521869771278,0.1045287068065104,0.0,118,0,True,True,True,True,3,8.678069415102444,0.1033278321499738,-0.1099494135104975,0.9885517111268812
0.9803558990075888,3.2848364082516373,0.1021156863949437,0.0592,-0.0676848969530815,0.96793212359379,-0.2419218031506601,119,0,False,True,False,True,1,0.0,-1.151371345035997e-09,-3.4485154894322646e-09,1.0
-0.9646599190612536,1.6403508409855303,0.1287511148476287,0.0576,0.063725853128785,0.9113201051447466,0.4067366243676324,0,1,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.8732743013509017,1.662797523460544,0.1345826331088669,0.0614,0.0975853349871153,0.9284662679739548,0.3583678161190937,1,1,True,False,True,True,2,1.9090959104164224e-06,1.1166350767461709e-08,3.01970068126625e-08,0.9999999999999994
0.8454913627419447,3.34385464518541,0.0487682148780584,0.0625,0.155577196204872,0.9822777028286804,-0.1045287068065104,2,1,False,False,False,False,0,0.0,0.0,0.0,1.0
0.8070564368539171,3.2527091002064865,0.0104948901735904,0.0624,-0.6039559251110667,0.4890741102205472,0.6293200737583505,3,1,False,False,False,False,0,0.0,0.0,0.0,1.0
0.4298021355380332,3.393351464470217,0.1272612273844861,0.0592,-0.3099754135542577,0.85165091886635,0.4226179780676262,4,1,False,True,False,True,1,0.0,-4.950147999327183e-09,-5.460957172864525e-09,1.0
0.4635127375689598,3.3363464911402367,0.1441354310941474,0.0547,3.218301435108471e-07,0.9848077400231706,0.1736482513311082,5,1,False,False,True,True,1,0.0,1.176717433773977e-16,6.322053621625765e-11,1.0
1.0214482938383755,2.459201921451383,0.0229491516832389,0.053,0.750107371468149,0.5449854437684624,0.3746061896840955,6,1,False,False,True,True,1,0.0,2.265883705020001e-11,-6.061717573430984e-13,1.0
0.9677459466949944,2.4457937194255903,0.0269245216075484,0.055,0.078334926014526,0.895373701966608,0.4383715013466438,7,1,True,False,False,True,1,0.0,4.064649303689691e-11,2.0180922834133584e-10,1.0
0.0529957684017894,2.643346763886647,-0.084904775019144,0.06,0.5425828038657636,0.1352810319543396,-0.8290373594371578,8,1,False,False,True,True,1,1.2074182697257331e-06,1.797862294042672e-08,-4.027405205588368e-09,0.9999999999999998
0.5338501243255912,2.739882363750482,-0.1110966381903559,0.0883,0.0560610170590161,0.3539560321067499,0.9335803606018896,9,1,False,True,True,True,2,0.7297194804281167,-0.0106152168800624,0.0070366390292282,0.999918898152126
0.5179061300929415,2.642580563635652,-0.099539639699145,0.082,-0.1366164286336969,0.9720740508160052,-0.1908087816572821,10,1,False,True,False,True,1,0.107339429294763,-0.0007003834675385,-0.0017375803830623,0.9999982451371656
0.5837709793719923,2.801755958377868,-0.0666496770032958,0.0773,0.2058881406881667,0.968628419598401,0.1391727641109203,11,1,False,False,False,False,0,0.0,0.0,0.0,1.0
-0.0504459763078412,1.2828963611297293,-0.0594419328599008,0.0601,0.2249505905784092,0.9743701718538108,0.0,12,1,True,True,True,True,3,0.0,7.967691225175558e-09,0.0,1.0
